event_type_encoded,hour_of_day,frequency_score,path_risk_score,label
3,13,0.3264312539083154,0.1918616669901359,0
0,11,0.27455405066280275,0.18176606521922242,0
2,16,0.26147630775997366,0.07959424647461022,0
1,9,0.12716266522928826,0.11959387647315456,0
3,12,0.14372963320289872,0.0680327900243219,0
1,14,0.13108780796455477,0.19121499171299094,0
2,17,0.2710320345403521,0.016442320233339493,0
3,8,0.1737710778742743,0.031002363067152074,0
0,15,0.16734058074634067,0.13901582059750303,0
1,15,0.29436851548744436,0.04319361916985616,0
1,23,0.951379215953387,0.7658103363404344,1
1,14,0.1558174129901188,0.10371427771582545,0
3,12,0.3120237785506189,0.19638323838110106,0
2,14,0.21106855056698887,0.18001057196483883,0
2,16,0.20712225156360964,0.19161821856081346,0
1,16,0.2736875402825282,0.019324281783418384,0
3,16,0.19404543438138283,0.16145071361406707,0
2,18,0.392947903768881,0.1642155065910177,0
2,17,0.3509840228852662,0.0920477742236941,0
3,9,0.3859492033625884,0.03426823619323249,0
0,13,0.24298793420399087,0.14126180283409376,0
2,9,0.3864202746425617,0.05521807606481555,0
0,17,0.247242944905527,0.14084356392080363,0
3,11,0.2985402482422703,0.06196505507587744,0
2,13,0.1697693047743828,0.1596832690774928,0
3,10,0.329890075041978,0.19603571099239847,0
0,17,0.11589127640153551,0.15089326405279266,0
0,17,0.1190886211315661,0.08274228830692223,0
1,11,0.3939345857535127,0.15474684053483756,0
1,8,0.29482210411614074,0.09899501015047299,0
0,9,0.3838441418190791,0.11480057791013808,0
3,14,0.2143872127601841,0.09488151243106946,0
1,9,0.1933586150895587,0.03548219011316143,0
2,15,0.12722034719116923,0.052101113500338414,0
2,18,0.28990219775192827,0.06794403411705417,0
2,8,0.36379037858432406,0.012180177840605544,0
2,9,0.1505539335349103,0.19271995124985086,0
0,13,0.21542605602651213,0.005530711710509895,0
2,9,0.38671351039199453,0.037696419114592296,0
1,16,0.1655121571774208,0.06904959246064094,0
1,17,0.2122504910245203,0.0353856576851558,0
1,16,0.14465492624274226,0.1637990898566044,0
0,21,0.732332477008672,0.8732128208292029,1
1,9,0.24929531483313375,0.12070067399032802,0
2,15,0.3785819411094964,0.10959608678783495,0
3,9,0.30061152403308866,0.013092716542398831,0
1,11,0.38811611939427004,0.0981536301796737,0
0,13,0.11758725550013147,0.19646912652421689,0
0,16,0.1272860422659947,0.13096082705341736,0
3,16,0.29295955196231327,0.05651231157826844,0
1,12,0.38327418407724645,0.0852638399664135,0
0,15,0.10715024506577715,0.020863700392118822,0
3,12,0.24928438214723922,0.15727199281862492,0
0,16,0.3493771606124175,0.03761578045305587,0
1,18,0.19409608931673406,0.009591206214267213,0
2,20,0.9892561335960708,0.6209741020910325,1
3,16,0.2571953315642941,0.0356580235194349,0
0,11,0.12959522036589774,0.18999286023632495,0
2,9,0.314210372128207,0.09905504168083808,0
0,8,0.37662590156828335,0.041205967814208114,0
2,8,0.37131873944488336,0.13191883834248444,0
2,10,0.3961256482971812,0.16531444225962733,0
3,8,0.14677869783715028,0.11975032723869855,0
2,14,0.3041187157568479,0.14203448573312666,0
2,11,0.38208183768096804,0.13066727181767457,0
3,8,0.22476621081729592,0.08272797074486578,0
1,15,0.17602764502196677,0.0020859414734498926,0
0,15,0.138666474065847,0.13789987448301105,0
0,9,0.14767715015012878,0.15823800934633137,0
2,10,0.38305093736967355,0.05129983269470513,0
3,12,0.26087802563556794,0.056940965139132875,0
0,9,0.21847187315570743,0.17711992693547393,0
0,16,0.35393628887377804,0.04015763420926784,0
0,15,0.2436459364950893,0.022281325204141545,0
3,2,0.7725255536346479,0.8461283307400402,1
1,15,0.27910044290675207,0.008210381363148623,0
1,11,0.3174730471922189,0.008751579476596928,0
1,5,0.8050351652399497,0.6802597191976393,1
3,14,0.14592925521765937,0.058361119785300786,0
1,18,0.15830172747944735,0.13160244333920043,0
3,9,0.3530266908834341,0.12033201087796182,0
1,10,0.26413700721601374,0.06351071157561708,0
0,14,0.25541419431777396,0.0034923622289094514,0
2,13,0.1115290063846554,0.1803039224502334,0
0,14,0.1010262859524302,0.01168350847617694,0
0,11,0.32865287503962204,0.007039044147191565,0
0,18,0.3471995217594761,0.09528564801396569,0
3,12,0.3056829958022738,0.07735342748414159,0
1,18,0.24716870176630132,0.050008462883749966,0
3,15,0.3758279567180055,0.030627583644126634,0
2,11,0.1433222203408111,0.12741864283528706,0
3,12,0.36458124703239647,0.07361561915279265,0
2,19,0.8231114351243208,0.9519220100089864,1
3,10,0.352040604412183,0.07058827461019294,0
3,14,0.23817446172263315,0.0904623619376017,0
3,13,0.20134039966615508,0.1330746850354717,0
1,11,0.16508779312504052,0.03819301511106876,0
2,15,0.2644616548622519,0.152795315969107,0
2,11,0.2178488682389218,0.0940464900562915,0
3,12,0.37140281908114536,0.19114656861808546,0
3,8,0.1598229241755116,0.06753663055851022,0
3,16,0.22953514571558364,0.1886398560449188,0
1,6,0.7819959945610893,0.8983886798639005,1
1,18,0.22056294510156468,0.15637178242331268,0
3,13,0.24057392905436117,0.17360601982245696,0
3,13,0.2831074132018243,0.15267852487016453,0
0,18,0.1291193838126114,0.013071808346733538,0
0,19,0.979468793947556,0.7426785415500613,1
1,12,0.35220355406259696,0.07258801255111647,0
3,15,0.20158623167187695,0.03504359914323842,0
1,10,0.1489770235460681,0.023688093620993445,0
3,10,0.2684992213971642,0.1257364980422969,0
2,11,0.3928374181241403,0.13277381799429927,0
3,9,0.32670205393294627,0.027119748115884957,0
3,15,0.15113738723204606,0.003990823903941165,0
2,15,0.27546736129800287,0.036366733085115864,0
3,18,0.2700349018212307,0.17712077251043415,0
2,9,0.15317064106824263,0.12480621978656133,0
1,9,0.3978690406718006,0.15819350773157836,0
2,12,0.3134224544304204,0.189752354899909,0
3,8,0.2865586583861285,0.1180645472075621,0
2,12,0.1576069440992686,0.056049168083125926,0
0,15,0.1955702652912214,0.03337638385893562,0
2,12,0.23467932044600084,0.08658993443476831,0
3,1,0.7391949568808973,0.9912994650797401,1
0,12,0.21420133456507862,0.1809069640489235,0
0,18,0.18108510679793974,0.07502839168255762,0
3,14,0.31218415575205244,0.026468026552954684,0
2,16,0.15787102987355833,0.05632822702329237,0
3,18,0.12543859065802804,0.13324451880654944,0
0,8,0.34322652472971193,0.16124533081362152,0
0,10,0.2120164872667771,0.030801225560767656,0
0,9,0.10289357317188483,0.002689444626127946,0
0,10,0.2748264743971669,0.19312886725567188,0
2,18,0.13174982133336033,0.024395679021129626,0
1,9,0.1556724423729715,0.1436508803835391,0
3,18,0.16992272409100617,0.009999726290969813,0
2,18,0.25880004434132264,0.09520882191889127,0
3,17,0.3118821945475002,0.09384209109554215,0
0,15,0.15547835418787093,0.001262678324518052,0
1,12,0.1431678314764276,0.10839968707477164,0
0,9,0.156459554702896,0.16972326088161088,0
1,10,0.21840039186618534,0.16720808087633282,0
3,16,0.2921784928859838,0.043651645521109256,0
2,11,0.259165253505818,0.13096843345546136,0
2,12,0.3262891281275396,0.012930667492180414,0
2,8,0.28595361654978274,0.16354070220901784,0
3,8,0.3931502992159174,0.13490022434030724,0
2,18,0.281652057196637,0.19185922006648604,0
2,15,0.20743375809980777,0.16219307404823424,0
2,15,0.19404240223597785,0.19981948546315634,0
1,8,0.30725938533148534,0.08194647947690609,0
2,14,0.23908715740296768,0.17981791416465132,0
1,14,0.22587914902635092,0.004895964076163994,0
2,14,0.39692864016499485,0.1264386074980854,0
0,14,0.3374125320108342,0.13235441432202208,0
1,11,0.1284538612136007,0.07825832884354625,0
2,11,0.10650420151052421,0.0784463795398419,0
2,11,0.1569838177111777,0.1213649998958844,0
3,10,0.24620264240153117,0.13315784046018184,0
0,9,0.3858850948287901,0.14120482128366865,0
1,11,0.2556288099512562,0.09884631753507561,0
3,8,0.3870570144981318,0.12630172097474693,0
2,18,0.28554405591412807,0.12232535201586392,0
2,13,0.31742702507977494,0.1614248569138564,0
2,17,0.3911292116497227,0.012624998417064215,0
3,11,0.16283679666648077,0.06524012340349224,0
2,18,0.3747213733982444,0.19450557451872183,0
2,17,0.3381454043039547,0.13966590940114523,0
2,18,0.27168248810872964,0.18227617178697392,0
1,11,0.24657637602828003,0.0939505083718256,0
0,20,0.72439230053701,0.7963761909684218,1
2,9,0.23484547746831883,0.15548664360222475,0
2,10,0.20913473706194635,0.15555185535404273,0
1,18,0.1009159684044444,0.07123375508909938,0
1,12,0.3870002880395257,0.09693954286766733,0
1,18,0.15645851706950148,0.1847418332063961,0
2,8,0.32064846430295346,0.03898861635253159,0
2,11,0.33721279138924687,0.08459826514221146,0
0,12,0.17829636381024128,0.028811920130406878,0
3,21,0.9327390713463871,0.9971919004548035,1
3,16,0.1470935253661388,0.08882785552510852,0
2,15,0.1827848349462018,0.14125934631607304,0
1,17,0.13856070486337776,0.1912211120381299,0
2,16,0.24313045450036677,0.028350568287475,0
3,16,0.10763957864543126,0.08685192413080978,0
1,13,0.2839246172519177,0.15210630004783568,0
2,17,0.32694741242050296,0.007876294677346364,0
1,15,0.11916337071422203,0.01357893070565377,0
1,11,0.12755782176850639,0.07206338639902983,0
0,14,0.2030719297025741,0.013915305573427218,0
0,16,0.22490587526966344,0.15794573932288614,0
0,11,0.23454944377927586,0.023049829546755652,0
2,11,0.1717796125781108,0.12895171595144558,0
0,18,0.3528679542927916,0.0451039738635618,0
1,3,0.8501751623737641,0.7291801017151036,1
3,8,0.25307408369825035,0.05792788042459973,0
3,1,0.8769005984872704,0.6835346437379897,1
0,13,0.31054726335546545,0.11631664318091713,0
1,14,0.1638334992950913,0.10724599660538128,0
2,12,0.26687881583191586,0.10217592476072875,0
1,17,0.1768834680344591,0.03915448684552025,0
3,9,0.2951387910963187,0.09032995407107097,0
3,11,0.1554496112004522,0.00833201764144309,0
1,11,0.32792778440611137,0.14714050553332722,0
1,17,0.3453580878005265,0.0721876643058356,0
1,17,0.3670619544782797,0.16871242858817068,0
0,12,0.10370810080265301,0.16591743853825203,0
1,15,0.38403852221356805,0.07771434444184494,0
3,17,0.32615759260637456,0.18416379018378592,0
2,18,0.35720770866682794,0.049703689035287685,0
0,8,0.28578302200889893,0.17143319548847066,0
0,12,0.23351818408389596,0.14574964578168229,0
0,8,0.21041492942417112,0.12915442316351153,0
2,9,0.18399360422228359,0.13072519454716822,0
0,9,0.19061503442042638,0.05254513093371338,0
1,9,0.3758219077513586,0.1488521068579331,0
0,15,0.152374386819476,0.02251735342457184,0
3,17,0.3084755731167901,0.05462691079090063,0
3,1,0.7195473299865549,0.8712077062649279,1
3,22,0.7525068677356253,0.6053076254628916,1
0,12,0.31297052342050213,0.14377416741724489,0
2,8,0.3013727678476925,0.19263792167900737,0
3,8,0.39875123646151034,0.008824620952488305,0
3,16,0.38564392932418057,0.09770552484983769,0
0,12,0.20921043847892284,0.11960981542959384,0
3,16,0.14916841471180498,0.1317202685800506,0
1,13,0.32055848681773436,0.06935754926055915,0
3,13,0.24024525281081974,0.06948742384808256,0
3,18,0.26268057765325703,0.07206577056852939,0
2,10,0.19984122274380717,0.07173373795369885,0
1,8,0.2030361283712526,0.1836597366030686,0
1,17,0.20249496372091258,0.12653948937656445,0
1,11,0.34740565127107836,0.07927003515026479,0
0,16,0.2631990210160131,0.10391376928063528,0
2,16,0.2993910818002147,0.03294037988738903,0
2,15,0.1350764036003216,0.14637093966673131,0
3,16,0.2970675687924644,0.07855994585018072,0
3,9,0.16774444499716762,0.12878045358308268,0
1,8,0.36795506058691596,0.19385609254913194,0
3,10,0.37475310878203816,0.13898747853951246,0
3,12,0.34756958680430955,0.108393376526607,0
1,8,0.10486599884427512,0.05915681439798404,0
0,9,0.17603017043903324,0.19020253139578244,0
2,18,0.22090024279930096,0.13956370293730624,0
3,13,0.16253452145409572,0.08570477607735659,0
3,18,0.28444095312059564,0.00837497663366409,0
0,15,0.19588955421335313,0.006208064043197292,0
3,16,0.3309362182721648,0.08454033387987486,0
2,18,0.24709253906005246,0.00546562579269303,0
3,22,0.8631204860479731,0.6331858731668875,1
0,15,0.21395533475813022,0.06747653967347537,0
3,8,0.19686175207006987,0.11052515324527586,0
3,11,0.2841151760755638,0.018990752116283694,0
0,16,0.23332899153776382,0.1004145222622652,0
3,16,0.2961106949843413,0.009742975612289163,0
3,10,0.3706785234474971,0.05867789514892557,0
2,17,0.19942468127622814,0.021934914122234805,0
0,11,0.24464385767187355,0.0498085320080705,0
1,14,0.11316240273924909,0.03653555992755688,0
3,11,0.31414838458150574,0.16168370202299956,0
0,9,0.1493299837541699,0.02639980128460584,0
0,15,0.24884369827808955,0.15886747047144353,0
2,18,0.2630453886978211,0.08372491817721427,0
3,6,0.7261728866311361,0.9511124102731408,1
3,14,0.25213407036499935,0.048646391789043286,0
1,9,0.10723278260677008,0.01727550561788771,0
1,15,0.29795859008249737,0.10918377842503318,0
3,9,0.3912596124187071,0.13125253943429913,0
0,16,0.11192672900613015,0.04048945329694036,0
3,8,0.21155756799875347,0.10203920571220977,0
2,0,0.7958587592558525,0.6974704589265158,1
1,11,0.2992109055998018,0.09565508734991304,0
1,14,0.2659097633512241,0.12540595910162153,0
0,10,0.30012470437650884,0.1715691261140524,0
0,15,0.25401537639617977,0.19747234295694543,0
1,18,0.3260241242055043,0.16795418951753305,0
1,12,0.22191743938551772,0.15047418986539696,0
2,6,0.901496794208501,0.9723119925668307,1
1,10,0.24380974012962528,0.1898775812841469,0
3,18,0.36156135817340807,0.127068890865572,0
2,15,0.33192975090829,0.0865483054516044,0
0,1,0.8108563384653391,0.7573069372201964,1
2,12,0.3508973416729815,0.12105917383296455,0
3,16,0.24633625310531373,0.15148354153507806,0
1,15,0.20112257694673769,0.13828481508743096,0
0,12,0.28873641178357223,0.18683217357285498,0
1,13,0.3780459513645117,0.06483287052395585,0
1,13,0.3917022048823855,0.03836930815240028,0
3,12,0.17917304470634574,0.08476962248934004,0
1,12,0.15698981513180593,0.1371959319136842,0
2,11,0.33940919219558785,0.116349805176426,0
2,18,0.174108139140309,0.11962624905995284,0
2,10,0.36618197928550245,0.16191549822234463,0
3,15,0.31511243493275454,0.18649678314952461,0
2,10,0.17641771422173924,0.014410049099528323,0
3,16,0.3951602698707901,0.0006534145273959569,0
2,15,0.23642816976029654,0.19817075066364434,0
2,16,0.27023609225562184,0.03983800301805318,0
3,18,0.39450899844518217,0.11905435488831873,0
3,13,0.13583343209265328,0.03622094560104101,0
0,8,0.35415241361472005,0.05547120438137892,0
2,10,0.33516119143938417,0.1851495619759308,0
1,8,0.3673934616006098,0.1133134678898452,0
2,21,0.7722040814842768,0.6881750423261878,1
2,16,0.2060654316263676,0.04727246634915903,0
2,20,0.7609423627146585,0.8465186536831872,1
0,17,0.3221368326562619,0.1957344993562788,0
3,9,0.1287050975401542,0.16907645375490518,0
3,17,0.1496927676168498,0.03470862197522153,0
0,8,0.17163122297338007,0.06169884716748189,0
3,15,0.16401634342710839,0.02007332272422642,0
3,15,0.14511566029302267,0.17762368229698466,0
3,8,0.2623793864959236,0.0543446603493821,0
3,14,0.33687632726538197,0.10478707602961174,0
3,16,0.2846913502839968,0.16764379060594659,0
2,10,0.31103691625004326,0.12019070958635172,0
3,10,0.33642098546923616,0.04142618211795144,0
3,12,0.17462969805657966,0.05813576265938967,0
3,8,0.3059476523144518,0.11266182250391377,0
0,15,0.31392090052388755,0.0043758621646014855,0
2,14,0.10614823659723432,0.08725836980965507,0
3,9,0.2312087034916708,0.06964601014339451,0
2,15,0.14742945991875603,0.04382735468990644,0
1,8,0.3937484488966557,0.0729143679856934,0
0,10,0.12771303418751795,0.13906255893830063,0
0,16,0.37960302812266056,0.09062016628537972,0
3,12,0.3613026147692566,0.03720401410622696,0
1,16,0.12003366998988901,0.17436202182214108,0
1,12,0.26438156545962777,0.1884032211054325,0
1,8,0.34231861895622795,0.03907700121795286,0
0,9,0.1807132389037827,0.15662871774841935,0
3,16,0.32825808458536254,0.14464169916350242,0
1,11,0.33607250752019846,0.06509557195813556,0
2,16,0.3439917296634271,0.10018261746244093,0
3,10,0.15010037880020843,0.0938133778511128,0
1,17,0.350283975974897,0.11477290061586716,0
1,15,0.15254350165324476,0.021975236704095735,0
0,9,0.3948568896444703,0.027180850506683264,0
3,18,0.32627756162364097,0.11006314984182858,0
3,18,0.3829856027357046,0.07078709719536412,0
3,12,0.2570411248584169,0.08153565848901201,0
3,10,0.3414516174117104,0.041378602494920896,0
2,12,0.13466085852175003,0.1808330407923654,0
2,13,0.10716275494071507,0.09744431853101082,0
1,14,0.3325216173495062,0.15006950072522485,0
1,18,0.3381281576349709,0.07927215433790054,0
1,15,0.17587598596537674,0.07984783718936002,0
2,11,0.238989791565569,0.08316000544968004,0
1,18,0.37682401784051545,0.05908361729090757,0
3,14,0.3661139584781945,0.17442257617918006,0
2,13,0.34632826562053304,0.11032134514616146,0
3,21,0.7580437905572542,0.9687941149077343,1
0,10,0.3233013139168286,0.11231802146078439,0
1,18,0.256327309544235,0.004827969444332503,0
3,13,0.2865318015066043,0.05698543394799163,0
0,15,0.32754774426113853,0.08668163532561012,0
0,10,0.3798842746571741,0.07558499772869356,0
3,18,0.1801317546008933,0.028442248347563683,0
0,17,0.2151668606901761,0.07887988123333088,0
2,0,0.8255127628951404,0.6774657023477227,1
1,14,0.26411679141563216,0.05102957634691341,0
0,9,0.14901743201652315,0.007492198445659404,0
0,11,0.2404919845949129,0.19623945380092253,0
3,9,0.12399085909742966,0.09192125620199705,0
2,15,0.38670052801785715,0.051616672541265854,0
2,18,0.2994824498739833,0.10534183108150708,0
2,17,0.3334888336731273,0.049059307912288436,0
3,15,0.1816565595451451,0.18798800931697343,0
3,8,0.3856301358156492,0.060068498256316466,0
0,10,0.26650422488963277,0.1688976388923473,0
1,15,0.37155239765329273,0.1852103264608938,0
2,14,0.32275707066025744,0.08385830606009492,0
0,11,0.14873364259986166,0.09623473427964989,0
0,13,0.3778373514621851,0.011380607538854216,0
3,10,0.22426686988735378,0.1956717238286071,0
2,9,0.1924022240244202,0.09730399232969558,0
3,17,0.16420857102867448,0.08602112658239909,0
1,17,0.3413588535001004,0.06722225719569921,0
3,9,0.13019794989100442,0.01646205156474454,0
1,16,0.22856278529610144,0.17931626154827332,0
1,8,0.1006261783939782,0.03551461403471921,0
2,18,0.30569851082135047,0.16535147532818373,0
0,8,0.14956646910208404,0.061953478053423376,0
0,8,0.2843090027575488,0.164285956207739,0
1,14,0.3472572766098704,0.09807201788952719,0
2,17,0.3510549482541252,0.014336661743822999,0
1,9,0.2387009701270634,0.17047908791897032,0
0,15,0.2819450763399718,0.13780640554979,0
2,22,0.8076255767458034,0.8035503515791855,1
3,14,0.34208975940308817,0.047025017133738835,0
2,18,0.1979828950998499,0.04813625583244377,0
1,8,0.12383593781012614,0.11753661911955718,0
0,15,0.13783292282222245,0.1445539460680517,0
2,13,0.27378109150958224,0.14372809601068012,0
0,18,0.30048080297390833,0.1343281381608847,0
2,11,0.36867689149058225,0.13123633270537277,0
3,11,0.20352569311720584,0.009782436536818007,0
2,14,0.1559687476139936,0.09952338555977336,0
3,13,0.2348836737861557,0.1631562386854115,0
3,18,0.19443651353880415,0.18309864811824875,0
1,8,0.36075224753440926,0.03283582471950288,0
0,15,0.3626562878229518,0.06691125355387893,0
1,23,0.9871187834691904,0.9629227584667664,1
3,8,0.33125798257267136,0.1263075923334472,0
2,13,0.10082119205131511,0.09655967320735458,0
1,11,0.14434175267633328,0.1360711420456553,0
2,16,0.21720705752727323,0.1057470321560369,0
1,14,0.33091355103958464,0.14625421583694137,0
2,19,0.7997816220326309,0.7629345196167239,1
0,15,0.34886583062611753,0.08344902385629477,0
1,13,0.35044065100899413,0.04457990892122885,0
0,11,0.30052966826643146,0.1159127447815864,0
0,16,0.16876625353219543,0.044360187578214076,0
1,14,0.10067512414606829,0.009552751419898043,0
2,16,0.34432740338033563,0.10930918595182433,0
2,17,0.2989942581605815,0.09932712016831098,0
2,9,0.35657016389407237,0.18512583075356048,0
2,10,0.2635189763965514,0.04005141558380625,0
0,13,0.2940528942173637,0.18931571167687256,0
1,20,0.901543260195313,0.7662302588279887,1
1,10,0.20842888749600422,0.15301854004225354,0
0,9,0.3948440816005363,0.17464423197722567,0
0,11,0.11979468191861703,0.1540678885496058,0
2,10,0.13401122785709862,0.09025831868876494,0
3,16,0.13662925321141303,0.13359967561716735,0
0,13,0.33670000827021174,0.0706480326896884,0
1,16,0.3834822153678743,0.14506304862831165,0
0,9,0.1486876394133559,0.0684202375417051,0
1,15,0.39733406064967935,0.15146287177737094,0
2,14,0.33779959475269095,0.08648031071360317,0
3,11,0.15025690389456678,0.12421501671893781,0
0,11,0.35035334972372445,0.18675924377572947,0
3,14,0.19666420141427376,0.07377416074143808,0
0,15,0.15642415807482987,0.11418785952839472,0
2,5,0.9908751189302731,0.9448027386173048,1
0,17,0.2561542538436032,0.1532250301785676,0
3,15,0.2660755202087812,0.11032091487333727,0
0,17,0.34324879132020497,0.15722924446348355,0
1,12,0.2611244614917738,0.08512812151529091,0
0,0,0.9087720325401755,0.9262773405897056,1
2,13,0.35492109971947183,0.19626205276608055,0
2,9,0.24948611402895704,0.1477256794271173,0
0,12,0.19832615297610195,0.14236006154578365,0
0,13,0.13401225454022866,0.19492781797677255,0
2,9,0.15478568727466022,0.04246209350560335,0
1,8,0.1829544692743313,0.16829343849515083,0
0,16,0.38056279251879876,0.1740600834645066,0
2,9,0.3685977438173811,0.15046038617311025,0
3,21,0.9223282964200976,0.654756653513752,1
0,9,0.3674207124344493,0.008504969580803979,0
3,16,0.13206728010836746,0.031761389361104134,0
1,9,0.20021884926046388,0.03702584154678248,0
0,18,0.3436744645614449,0.09406313481691163,0
1,10,0.32135850107064445,0.16443512717459396,0
1,14,0.1015859470100951,0.10459502469759097,0
1,15,0.26426913120875895,0.011874332174246183,0
3,11,0.3475076128418323,0.05854126117269376,0
3,17,0.18629882619386964,0.0498061353212369,0
0,14,0.1764997854419148,0.12105118408453053,0
0,6,0.9240356905451481,0.8765199843889206,1
0,18,0.1746340396980537,0.14221363818676203,0
1,8,0.31937574536844926,0.13681363373207864,0
1,12,0.38781994382876206,0.11491494477215061,0
0,8,0.22400675067369713,0.0682713973616562,0
1,18,0.33567924452553133,0.17376022840851071,0
3,14,0.29785606828078465,0.13606290560225337,0
1,18,0.14377464400257498,0.07784220628913968,0
1,15,0.24667405400233647,0.054779489990250486,0
0,6,0.7184213797332192,0.9555746758988203,1
3,16,0.1867218707587716,0.0826808692670114,0
1,12,0.1837984238052221,0.08523045743860835,0
0,21,0.8932750043816471,0.7797372287539363,1
2,15,0.38905245302005464,0.0539278986460839,0
3,10,0.10514373208807665,0.04688419348779374,0
1,16,0.2529093130869161,0.18679525128706123,0
2,16,0.17644335409233242,0.019766919719892886,0
2,14,0.10608986853726454,0.11343117349915821,0
1,12,0.17562963025952166,0.04885883891245262,0
1,18,0.24911100859370475,0.10566555858160681,0
0,13,0.3305479363120447,0.15393730633537828,0
2,8,0.24430577574689494,0.03747437314460609,0
3,12,0.30880808041526353,0.054388312378812365,0
3,18,0.3525730080023125,0.12031446630539844,0
0,14,0.24155634259719974,0.03925374878981272,0
0,13,0.20706419603090845,0.1517853055017697,0
3,11,0.22924695750512583,0.11248705538575554,0
0,17,0.368777592041334,0.04626088650634184,0
1,15,0.22370796248684982,0.1991912107745042,0
3,10,0.16621964738821493,0.04290674808393487,0
0,12,0.1035093484480756,0.11749992431571808,0
2,18,0.27658787047073596,0.08996737732455543,0
2,11,0.2835322107049356,0.018702031382047825,0
1,8,0.24280373980625727,0.055416300208978565,0
0,15,0.34511962531266427,0.04327170967418295,0
2,9,0.12661305555038255,0.11657584194739046,0
2,8,0.2281317145296464,0.06979176243343177,0
3,16,0.30878170169359676,0.005379874615223246,0
0,18,0.18257737947824143,0.03441364589678351,0
0,10,0.1587568167461696,0.041814184483356276,0
3,8,0.29849838118881067,0.04512503537333937,0
0,11,0.20999272382363057,0.1513178778889274,0
3,10,0.3063751386030048,0.1667239336686678,0
3,8,0.1514125452366523,0.007025901277407498,0
3,9,0.12544819287453046,0.03150686504212792,0
3,9,0.2303855379579748,0.13993750782698325,0
2,15,0.1472191471504618,0.19944353192190767,0
1,15,0.2274658952030577,0.12218975102408235,0
2,13,0.17806860046002565,0.04282942105265424,0
0,11,0.22174484870329697,0.07510522570097158,0
0,17,0.13460425540045304,0.13890352417048654,0
1,16,0.38486878467465,0.022632978201009093,0
1,8,0.25538632984413046,0.10780507456630331,0
1,11,0.3724003778042455,0.10168319621429317,0
0,11,0.261700865370655,0.016713576524126462,0
0,12,0.17834205776171952,0.10978148599889866,0
0,14,0.24715250622535873,0.1675802859742945,0
1,18,0.12681492757340163,0.02956444416171318,0
3,18,0.264017883867376,0.1475482221843892,0
1,18,0.18289338125158522,0.16944517394554837,0
0,0,0.7250901393350138,0.6659695737289145,1
0,9,0.30638692049031413,0.09615597568912602,0
3,16,0.2942643151541192,0.011449515502848895,0
0,10,0.3965208717137654,0.06256880518651763,0
2,12,0.17824121972756338,0.01700808785226229,0
3,12,0.24734175321956461,0.18205071951148974,0
1,12,0.25042462636900314,0.15766197151312208,0
3,8,0.2521431060910745,0.09346255514957212,0
0,0,0.8133687213331882,0.8546671668931518,1
2,16,0.14498758183088156,0.0755442344591044,0
3,10,0.3393100394369869,0.1023365143356394,0
2,18,0.11469937346773738,0.06202527407046885,0
3,8,0.26576299752508425,0.007875199057186989,0
3,11,0.17211695703160046,0.12042050340179444,0
3,17,0.20652312141624812,0.1997482046738183,0
1,10,0.11935435547093695,0.05356213718949812,0
0,6,0.9670614955331238,0.9660939709224987,1
2,18,0.3199854990661032,0.19243040957591795,0
3,15,0.3641361965184654,0.04980306702206037,0
1,16,0.29432276874221697,0.07994174252122557,0
0,10,0.30899336203951233,0.12381493699238158,0
1,16,0.2714261285480546,0.1338990355536028,0
3,12,0.14757785950759658,0.04854324442065672,0
1,13,0.31667484281635705,0.16900792051601565,0
0,12,0.38823209578907825,0.05036998552407066,0
0,14,0.18748759615149985,0.19644167815392066,0
2,13,0.3272974020777909,0.1732546908758088,0
3,21,0.8630407631766425,0.6747821250374111,1
0,18,0.12538205788247,0.07545422659476023,0
2,12,0.25389404351050276,0.19199434044170668,0
0,11,0.3192340219966289,0.07367435878730325,0
1,12,0.19946536881959737,0.19449522366263547,0
0,18,0.3064771905688845,0.007508196368360798,0
0,12,0.1716451314195392,0.18329718145151952,0
2,11,0.3485576730807406,0.05154341844785444,0
0,14,0.31853530456545687,0.16134099832388174,0
0,9,0.31339166000453056,0.09094878215523275,0
0,16,0.11449910016310921,0.19511805206331445,0
0,18,0.30363488912133163,0.09851621123668888,0
2,11,0.11176334369715177,0.08132938571991553,0
0,23,0.9275195061304442,0.7309764265758454,1
3,16,0.35751353742300906,0.1557826691158858,0
0,8,0.37345327031201603,0.04174071076564321,0
0,21,0.7336043876776257,0.651162805669298,1
0,11,0.3065190085261117,0.0667703918699518,0
3,12,0.3187783463678864,0.1646081849619772,0
3,8,0.3646843812340307,0.13602415057078265,0
2,10,0.3657651828034484,0.015250388251584535,0
0,16,0.2917865427699702,0.11500564111297751,0
2,11,0.16940485253260018,0.10597770434222652,0
0,17,0.14178809618172314,0.19938657791507097,0
1,11,0.2819705000563665,0.10117051772457707,0
3,12,0.2005573801793784,0.08365379583350513,0
0,12,0.13901573535728506,0.1072210064638375,0
0,13,0.2891433872757574,0.15560368864541083,0
3,14,0.2286008568898691,0.19325757740547048,0
0,9,0.32390287398275686,0.0853031974737447,0
0,11,0.3624487273177317,0.011077491224194392,0
2,14,0.219349094222202,0.12148548079785666,0
0,14,0.14619754482412659,0.09112575064998776,0
1,9,0.38583600783834193,0.15351892742306603,0
2,13,0.11561562154605465,0.0859586887196836,0
3,17,0.13263210464727757,0.12527565784369663,0
